id_x,id_y
6255,6256
6256,9408
6256,9410
6256,3615
6256,3607
6256,4733
6256,5310
6256,5673
6256,6255
6258,5139
6260,9367
6267,9380
6272,6280
6280,5773
6280,6272
6288,9372
6288,4398
6288,4609
6288,5095
6290,5093
6293,5603
6302,9651
6302,3774
6302,3796
6302,3953
6304,8644
6304,9786
6304,4179
6304,5693
6304,5807
6306,8396
6308,6310
6310,6308
6320,8402
6320,9782
6320,9783
6325,5623
6331,6488
6333,5804
6333,6108
6339,6350
6350,6339
6377,5540
6377,5629
6392,5842
6400,5866
6400,6011
6400,6013
6400,6223
6400,6406
6402,6011
6402,6223
6402,6404
6402,6408
6402,9766
6404,5866
6404,6013
6404,6223
6404,6402
6404,6408
6406,5866
6406,6011
6406,6013
6406,6400
6406,6408
6408,6013
6408,6223
6408,6402
6408,6404
6408,6406
6410,5239
6412,5493
6415,5495
6415,6014
6433,5258
6435,5593
6461,5383
6463,6078
6463,6086
6463,6465
6465,5157
6465,5689
6465,6076
6465,6078
6465,6086
6465,6463
6446,5375
6448,6452
6450,5193
6452,6448
6488,6331
6467,6076
6469,9788
6469,5698
6469,5925
6471,5625
6492,5330
6492,5711
6528,6629
6534,1934
6538,6540
6540,6538
6555,6589
6589,6555
6607,6770
6607,6803
6618,6708
6629,6528
6635,9836
6637,6743
6639,8852
6645,1797
6647,6681
6667,9594
6677,1894
6679,6683
6679,6755
6681,6647
6683,6679
6683,6755
6689,6712
6689,6751
6697,6703
6697,6739
6703,6697
6703,6739
6706,9597
6706,6721
6708,6618
6712,6689
6712,6751
6721,6706
6731,1997
6738,1793
6739,6697
6739,6703
6743,6637
6751,6689
6751,6712
6753,6815
6755,6679
6755,6683
6757,9823
6759,1933
6763,1774
6770,6607
6770,6803
6793,6795
6795,6793
6843,6846
6843,6848
6843,8773
6843,8992
6843,8994
6803,6607
6803,6770
6815,6753
6822,1957
6822,1959
6822,1961
6865,6856
6846,6843
6846,6848
6846,8780
6846,8992
6846,8994
6848,6843
6848,6846
6848,8783
6848,8992
6848,8994
6850,8770
6854,1414
6856,6865
6856,6881
6881,6856
6899,1525
6899,7005
6901,9814
6906,8769
6909,6912
6909,6944
6912,6909
6912,6944
6921,1508
6929,1523
6929,6981
6929,7037
6929,7049
6929,7051
6933,9815
6940,1511
6944,6909
6944,6912
6954,1534
6956,1515
6975,9813
6977,1503
6981,1543
6981,6929
6981,7037
6981,7049
6981,7051
6981,7053
6998,9477
7003,7021
7005,6899
7005,7047
7016,1517
7019,7035
7021,7003
7033,1541
7035,7019
7037,1532
7037,6929
7037,6981
7037,7049
7037,7051
7037,7053
7043,8994
7047,7005
7049,1548
7049,6929
7049,6981
7049,7037
7049,7051
7049,7053
7051,1546
7051,6929
7051,6981
7051,7037
7051,7049
7053,1550
7053,6981
7053,7037
7053,7049
7055,1527
7058,1537
7058,9842
7062,9082
7069,9076
7071,9049
7073,7351
7087,9067
7097,7315
7099,9055
7101,8735
7103,9143
7109,9066
7139,8942
7148,7355
7162,9053
7166,2022
7166,8941
7191,9077
7193,7221
7197,9074
7201,9072
7221,7193
7225,2109
7225,2134
7225,2164
7225,2309
7225,2345
7227,2156
8478,7896
7241,7331
7246,2116
7260,9075
7268,7303
7278,9071
7284,2158
7291,7346
7295,2172
7303,7268
7650,8090
7309,9070
7315,7097
7360,7373
7331,7241
7337,9061
7346,7291
7351,7073
7353,9058
7355,7148
7362,2105
7373,7360
7451,7488
7414,2177
7445,9645
7455,9645
7457,2206
7465,7486
7474,7482
7482,7474
7486,7465
7488,7451
7513,8063
7515,2532
7515,8713
7517,2534
7519,2528
7525,2526
7531,7539
7539,7531
7541,7565
7541,7567
7541,7569
7543,7554
7546,7593
7548,7556
7550,7577
7552,7560
7554,7543
7556,7548
7558,7582
7560,7552
7561,7563
7563,7561
7565,7541
7565,7567
7567,7541
7567,7565
7567,7569
7569,7541
7569,7567
7571,7573
7573,7571
7577,7550
7582,7558
7590,2680
7593,7546
7599,2300
7603,7728
7605,9166
7611,7644
7611,7710
7611,7726
7614,2860
7614,7890
7620,8073
7624,7639
7624,7814
7624,7981
7624,7992
7624,8016
7624,9497
7628,7630
7628,7924
7628,7994
7630,7628
7630,7829
7630,7994
7632,2371
7636,7799
7639,7624
7639,7814
7639,7981
7639,7992
7639,8016
7641,2217
7643,8024
7644,7611
7644,7695
7644,7710
7644,7726
7646,2328
7659,7878
7659,7967
7668,7715
7668,8367
7672,8594
7675,7703
7695,7644
7703,7675
7707,8877
7710,7611
7710,7644
7710,7726
7712,9523
7715,7668
7724,7980
7726,7611
7726,7644
7726,7710
7728,7603
7728,7903
7730,8379
8484,8324
7900,8132
7769,2639
7776,2669
7783,8444
7798,9526
7799,7636
7803,8214
7805,9111
7814,7624
7814,7639
7814,7981
7814,8016
7829,7630
7829,7924
7831,8222
7833,8878
7839,2627
7851,2586
7851,9527
7851,8500
7853,2605
7868,8159
7870,7921
7870,7922
7872,3053
7863,2836
7896,8478
7896,7985
7878,7659
7878,7967
7878,8214
7885,8676
7890,2860
7890,7614
7890,7955
7891,2410
7901,8371
7903,7728
7921,7870
7921,7922
7922,7870
7922,7921
7924,7628
7924,7829
7931,2706
7935,2617
7942,7987
8056,3119
7950,8349
7955,7890
7967,7659
7967,7878
7967,8214
7970,8208
7974,8672
7980,7724
7981,7624
7981,7639
7981,7814
7981,7992
7981,8016
7985,7896
7987,7942
7992,7624
7992,7639
7992,7981
7994,7628
7994,7630
7997,2873
7997,8280
7999,8175
8016,7624
8016,7639
8016,7814
8016,7981
8024,7643
8024,8112
8024,8124
8024,8276
8031,9109
8045,8114
8045,8143
8069,2388
8073,7620
8075,8415
8063,7513
8088,8509
8090,7650
8097,8233
8100,8612
8103,2708
8112,8024
8114,8045
8114,8143
8124,8024
8128,8249
8132,2556
8132,2669
8132,7900
8143,8045
8143,8114
8146,8290
8146,8455
8159,7868
8161,2415
8163,8197
8175,7999
8179,9089
8181,8359
8184,2275
8184,2468
8197,8163
8208,7970
8218,2239
8222,7831
8214,7803
8214,7878
8214,7967
8231,8632
8233,8097
8241,8747
8245,8997
8249,8128
8267,2418
8267,9168
8276,8024
8280,7997
8282,8313
8289,8303
8290,8146
8303,8289
8305,2383
8307,2650
8313,8282
8320,2676
8322,8464
8324,8484
8349,7950
8359,8181
8367,7668
8371,7901
8379,7730
8409,8603
8415,8075
8428,9110
8432,2287
8444,7783
8455,8146
8464,8322
8473,2586
8473,9527
8473,8500
8496,2346
8500,2539
8500,2586
8500,9527
8500,7851
8500,8473
8507,8577
8509,8088
8511,2481
8533,8573
8537,8645
8539,9109
8573,8533
8577,8507
8594,7672
8603,8409
8612,8100
8620,2824
8632,8231
8645,8537
8652,2368
8672,7974
8676,7885
8679,8680
8679,9799
8680,8679
8680,9799
8684,516
8684,1250
8687,432
8687,721
8687,1927
8713,2532
8713,7515
8754,8757
8755,8758
8755,8760
8755,8762
8756,8757
8757,8754
8757,8756
8758,8755
8758,8760
8758,8762
8760,8755
8760,8758
8760,8762
8762,8755
8762,8758
8762,8760
8768,9485
8769,6906
8770,6850
8773,1473
8773,6843
8774,1434
8775,9489
8778,9495
8785,1457
8785,8993
8786,1479
8787,1461
8780,1472
8780,6846
8782,1439
8782,8991
8783,1455
8783,6848
8789,54
8790,214
8791,18
8795,106
8796,100
8800,50
8830,8831
8830,8812
8831,8830
8831,8809
8832,8844
8833,528
8833,8840
8833,8810
8840,528
8840,8833
8840,8810
8844,8832
8852,6639
8878,7833
8807,636
8808,806
8809,8831
8809,8811
8809,8812
8810,528
8810,8833
8810,8840
8811,8809
8811,8812
8812,8830
8812,8809
8812,8811
8813,864
8824,946
8863,8864
8863,8865
8864,8863
8864,8865
8865,8863
8865,8864
8865,8866
8866,8865
8867,8868
8867,8869
8868,8867
8868,8869
8869,8867
8869,8868
8870,8871
8870,8872
8871,8870
8871,8872
8872,8870
8872,8871
8877,7707
8879,35
8918,1280
8924,1293
8934,2094
8951,8953
8951,8954
8953,8951
8953,8954
8954,8951
8954,8953
8977,3687
8986,4813
8986,5037
8995,2170
8980,5043
8987,4323
8991,8782
8991,8992
8991,8994
8992,6843
8992,6846
8992,6848
8992,8991
8992,8994
8993,8785
8994,6843
8994,6846
8994,6848
8994,7043
8994,8991
8994,8992
8997,8245
9006,625
9007,657
9008,655
9019,1438
9096,5467
9096,9097
9096,9098
9097,5334
9097,9096
9097,9098
9098,5334
9098,9096
9098,9097
9100,5566
9102,9101
9106,9105
9109,8031
9109,8539
9110,8428
9113,2864
9123,433
9123,479
9101,9102
9105,9106
9111,7805
9120,9121
9121,9120
9129,1452
9130,1452
9131,1757
9169,2522
9173,2982
9174,2962
9181,2762
9225,9226
9226,9225
9228,9659
9230,578
9238,9241
9241,9238
9477,6998
9485,8768
9486,9487
9487,9486
9489,8775
9496,9498
9518,1984
9497,2811
9497,7624
9498,2768
9498,9496
9499,20
9500,16
9500,86
9501,82
9502,829
9502,831
9502,1391
9503,251
9503,9509
9505,499
9506,1044
9507,311
9507,1478
9509,251
9509,9503
9511,707
9511,825
9512,606
9514,1767
9514,1788
9515,9516
9516,9515
9584,629
9593,1273
9613,3585
9613,3594
9613,4334
9615,9617
9616,9618
9617,9615
9618,9616
9630,5117
9603,2315
9620,3583
9620,3590
9620,4516
9623,4321
9625,3577
9632,5351
9632,5748
9632,9636
9633,4221
9636,5351
9636,5748
9636,9632
9645,7445
9645,7455
9657,427
9657,447
9657,471
9676,1031
9676,1167
9685,927
9696,9706
9698,9700
9698,9720
9700,1150
9700,9698
9700,9720
9701,1559
9701,1568
9702,9705
9710,1055
9711,9715
9711,9714
9715,1099
9715,9711
9715,9714
9681,931
9691,1073
9704,1723
9705,1047
9705,9702
9706,9696
9714,9711
9714,9715
9724,2218
9726,2151
9720,9698
9720,9700
9723,1687
9751,3929
9751,5181
9756,9760
9757,9368
9757,4414
9758,3767
9758,3987
9758,4264
9758,4370
9758,9762
9759,4785
9760,9756
9762,3767
9762,3833
9762,4264
9762,4370
9762,9758
9763,4551
9766,6011
9766,6013
9766,6402
9799,8679
9799,8680
9808,398
9808,417
9836,6635
9811,623
9840,1445
9841,1449
9842,7058
9843,1505
9844,1499
9853,421
9853,453
9853,587
9861,1586
9861,1990
9861,2036
9861,2096
9861,2117
